Track Name,Artist,Album,Thumbnail URL,Track ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Clean White Noise - Loopable with no fade,"White Noise Baby Sleep, White Noise for Babies",Best White Noise for Baby Sleep - Loopable with No Fade,https://i.scdn.co/image/ab67616d0000b273192e900f24e5992e431f4034,2bRKxuH1o7pTmb1y4GfdEc,,,,,,,,,,,,,,,,,,
Titanium (feat. Sia),"David Guetta, Sia",Nothing but the Beat 2.0,https://i.scdn.co/image/ab67616d0000b273a197a2ef3ad6704d1f44aa4e,0lHAMNU8RGiIObScrsRgmP,0.604,0.788,0.0,-3.673,0.0,0.103,0.0678,0.153,0.127,0.301,126.06,audio_features,0lHAMNU8RGiIObScrsRgmP,spotify:track:0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/tracks/0lHAMNU8RGiIObScrsRgmP,https://api.spotify.com/v1/audio-analysis/0lHAMNU8RGiIObScrsRgmP,245040.0,4.0
In My Mind,"Dynoro, Gigi D'Agostino",In My Mind,https://i.scdn.co/image/ab67616d0000b27328a8a05c3a7ba952c7615ab9,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,6.0,-5.335,1.0,0.149,0.176,1.1e-05,0.118,0.163,125.905,audio_features,0E9ZjEAyAwOXZ7wJC0PD33,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/tracks/0E9ZjEAyAwOXZ7wJC0PD33,https://api.spotify.com/v1/audio-analysis/0E9ZjEAyAwOXZ7wJC0PD33,184560.0,4.0
Location,Khalid,American Teen,https://i.scdn.co/image/ab67616d0000b273988ede5e1276e758b5f9e577,152lZdxL1OR0ZMW6KquMif,0.736,0.449,1.0,-11.462,0.0,0.425,0.33,0.000162,0.0898,0.326,80.126,audio_features,152lZdxL1OR0ZMW6KquMif,spotify:track:152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/tracks/152lZdxL1OR0ZMW6KquMif,https://api.spotify.com/v1/audio-analysis/152lZdxL1OR0ZMW6KquMif,219080.0,4.0
Side To Side,"Ariana Grande, Nicki Minaj",Dangerous Woman,https://i.scdn.co/image/ab67616d0000b273628d506d5bddb09099db242c,1pKeFVVUOPjFsOABub0OaV,0.65,0.736,6.0,-5.84,0.0,0.229,0.0528,0.0,0.235,0.613,159.173,audio_features,1pKeFVVUOPjFsOABub0OaV,spotify:track:1pKeFVVUOPjFsOABub0OaV,https://api.spotify.com/v1/tracks/1pKeFVVUOPjFsOABub0OaV,https://api.spotify.com/v1/audio-analysis/1pKeFVVUOPjFsOABub0OaV,226160.0,4.0
1-800-273-8255,"Logic, Alessia Cara, Khalid",Everybody,https://i.scdn.co/image/ab67616d0000b273cfdf40cf325b609a52457805,5tz69p7tJuGPeMGwNTxYuV,0.62,0.574,5.0,-7.788,0.0,0.0479,0.569,0.0,0.19,0.357,100.023,audio_features,5tz69p7tJuGPeMGwNTxYuV,spotify:track:5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/tracks/5tz69p7tJuGPeMGwNTxYuV,https://api.spotify.com/v1/audio-analysis/5tz69p7tJuGPeMGwNTxYuV,250173.0,4.0
Meant to Be (feat. Florida Georgia Line),"Bebe Rexha, Florida Georgia Line",All Your Fault: Pt. 2,https://i.scdn.co/image/ab67616d0000b27361fe6d3a50c0beaa3cfe33e9,7iDa6hUg2VgEL1o1HjmfBn,0.643,0.783,10.0,-6.458,1.0,0.0856,0.047,0.0,0.083,0.579,154.084,audio_features,7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870.0,4.0
Symphony (feat. Zara Larsson),"Clean Bandit, Zara Larsson",What Is Love? (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b27337fb0680110fbb107740de5d,72gv4zhNvRVdQA0eOenCal,0.715,0.605,0.0,-5.128,0.0,0.0428,0.239,1.41e-05,0.189,0.454,122.956,audio_features,72gv4zhNvRVdQA0eOenCal,spotify:track:72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/tracks/72gv4zhNvRVdQA0eOenCal,https://api.spotify.com/v1/audio-analysis/72gv4zhNvRVdQA0eOenCal,212733.0,4.0
In the Name of Love,"Martin Garrix, Bebe Rexha",In the Name of Love,https://i.scdn.co/image/ab67616d0000b2738c77bcf5f5a227d270d23370,23L5CiUhw2jV1OIMwthR3S,0.501,0.519,4.0,-5.88,0.0,0.0409,0.109,0.0,0.454,0.168,133.99,audio_features,23L5CiUhw2jV1OIMwthR3S,spotify:track:23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/tracks/23L5CiUhw2jV1OIMwthR3S,https://api.spotify.com/v1/audio-analysis/23L5CiUhw2jV1OIMwthR3S,195707.0,4.0
Under Pressure - Remastered 2011,"Queen, David Bowie",Hot Space (Deluxe Remastered Version),https://i.scdn.co/image/ab67616d0000b273a1e05e1048e2cf2737adf742,11IzgLRXV7Cgek3tEgGgjw,0.671,0.711,2.0,-7.813,1.0,0.0478,0.422,0.0,0.104,0.466,113.809,audio_features,11IzgLRXV7Cgek3tEgGgjw,spotify:track:11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/tracks/11IzgLRXV7Cgek3tEgGgjw,https://api.spotify.com/v1/audio-analysis/11IzgLRXV7Cgek3tEgGgjw,248440.0,4.0
changes,XXXTENTACION,?,https://i.scdn.co/image/ab67616d0000b273806c160566580d6335d1f16c,7AFASza1mXqntmGtbxXprO,0.669,0.308,11.0,-10.068,1.0,0.029,0.883,0.0,0.0984,0.52,64.934,audio_features,7AFASza1mXqntmGtbxXprO,spotify:track:7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/tracks/7AFASza1mXqntmGtbxXprO,https://api.spotify.com/v1/audio-analysis/7AFASza1mXqntmGtbxXprO,121887.0,4.0
The Nights,Avicii,The Days / Nights,https://i.scdn.co/image/ab67616d0000b2730ae4f4d42e4a09f3a29f64ad,0ct6r3EGTcMLPtrXHDvVjc,0.527,0.835,6.0,-5.298,1.0,0.0433,0.0166,0.0,0.249,0.654,125.983,audio_features,0ct6r3EGTcMLPtrXHDvVjc,spotify:track:0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,https://api.spotify.com/v1/audio-analysis/0ct6r3EGTcMLPtrXHDvVjc,176658.0,4.0
Taste (feat. Offset),"Tyga, Offset",Legendary,https://i.scdn.co/image/ab67616d0000b273d38a9c6e4fcfeb128f111f6b,2toVe5hfuIi97ytDPDbQFt,0.866,0.613,0.0,-6.385,1.0,0.151,0.0293,0.0,0.104,0.359,98.001,audio_features,2toVe5hfuIi97ytDPDbQFt,spotify:track:2toVe5hfuIi97ytDPDbQFt,https://api.spotify.com/v1/tracks/2toVe5hfuIi97ytDPDbQFt,https://api.spotify.com/v1/audio-analysis/2toVe5hfuIi97ytDPDbQFt,229210.0,4.0
Work,"Rihanna, Drake",ANTI (Deluxe),https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,4m6D70k5xMmCDCB19u7Bi0,0.725,0.534,11.0,-6.238,1.0,0.0946,0.0752,0.0,0.0919,0.558,91.974,audio_features,4m6D70k5xMmCDCB19u7Bi0,spotify:track:4m6D70k5xMmCDCB19u7Bi0,https://api.spotify.com/v1/tracks/4m6D70k5xMmCDCB19u7Bi0,https://api.spotify.com/v1/audio-analysis/4m6D70k5xMmCDCB19u7Bi0,219320.0,4.0
The Less I Know The Better,Tame Impala,Currents,https://i.scdn.co/image/ab67616d0000b2739e1cfc756886ac782e363d79,6K4t31amVTZDgR3sKmwUJJ,0.64,0.74,4.0,-4.083,1.0,0.0284,0.0115,0.00678,0.167,0.785,116.879,audio_features,6K4t31amVTZDgR3sKmwUJJ,spotify:track:6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/tracks/6K4t31amVTZDgR3sKmwUJJ,https://api.spotify.com/v1/audio-analysis/6K4t31amVTZDgR3sKmwUJJ,216320.0,4.0
Pompeii,Bastille,Bad Blood,https://i.scdn.co/image/ab67616d0000b273258225089decfb3d5c3718d3,3gbBpTdY8lnQwqxNCcf795,0.679,0.715,9.0,-6.383,1.0,0.0407,0.0755,0.0,0.271,0.571,127.435,audio_features,3gbBpTdY8lnQwqxNCcf795,spotify:track:3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/tracks/3gbBpTdY8lnQwqxNCcf795,https://api.spotify.com/v1/audio-analysis/3gbBpTdY8lnQwqxNCcf795,214148.0,4.0
Passionfruit,Drake,More Life,https://i.scdn.co/image/ab67616d0000b2734f0fd9dad63977146e685700,5mCPDVBb16L4XQwDdbRUpz,0.809,0.463,11.0,-11.377,1.0,0.0396,0.256,0.085,0.109,0.364,111.98,audio_features,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941.0,4.0
no tears left to cry,Ariana Grande,Sweetener,https://i.scdn.co/image/ab67616d0000b273c3af0c2355c24ed7023cd394,2qT1uLXPVPzGgFOx4jtEuo,0.699,0.713,9.0,-5.507,0.0,0.0594,0.04,3.11e-06,0.294,0.354,121.993,audio_features,2qT1uLXPVPzGgFOx4jtEuo,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/tracks/2qT1uLXPVPzGgFOx4jtEuo,https://api.spotify.com/v1/audio-analysis/2qT1uLXPVPzGgFOx4jtEuo,205920.0,4.0
"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)","DJ Khaled, Justin Bieber, Quavo, Chance the Rapper, Lil Wayne",Grateful,https://i.scdn.co/image/ab67616d0000b2737a993075e27042a11896b8fb,1jYiIOC5d6soxkJP81fxq2,0.599,0.667,7.0,-4.267,1.0,0.0367,0.0533,0.0,0.134,0.817,80.984,audio_features,1jYiIOC5d6soxkJP81fxq2,spotify:track:1jYiIOC5d6soxkJP81fxq2,https://api.spotify.com/v1/tracks/1jYiIOC5d6soxkJP81fxq2,https://api.spotify.com/v1/audio-analysis/1jYiIOC5d6soxkJP81fxq2,288877.0,4.0
everything i wanted,Billie Eilish,everything i wanted,https://i.scdn.co/image/ab67616d0000b273f2248cf6dad1d6c062587249,3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,6.0,-14.454,0.0,0.0994,0.902,0.657,0.106,0.243,120.006,audio_features,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426.0,4.0
Wolves,"Selena Gomez, Marshmello",Wolves,https://i.scdn.co/image/ab67616d0000b273307910d4242c0d6b1fedf955,0tBbt8CrmxbjRP0pueQkyU,0.725,0.804,11.0,-4.614,0.0,0.0422,0.124,0.0,0.204,0.31,124.996,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993.0,4.0
24K Magic,Bruno Mars,24K Magic,https://i.scdn.co/image/ab67616d0000b273232711f7d66a1e19e89e28c5,6b8Be6ljOzmkOmFslEb23P,0.818,0.803,1.0,-4.282,1.0,0.0797,0.034,0.0,0.153,0.632,106.97,audio_features,6b8Be6ljOzmkOmFslEb23P,spotify:track:6b8Be6ljOzmkOmFslEb23P,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,https://api.spotify.com/v1/audio-analysis/6b8Be6ljOzmkOmFslEb23P,225983.0,4.0
Sucker,Jonas Brothers,Happiness Begins,https://i.scdn.co/image/ab67616d0000b273de1a3a5eaa0c75bb18e7b597,22vgEDb5hykfaTwLuskFGD,0.842,0.734,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.952,137.958,audio_features,22vgEDb5hykfaTwLuskFGD,spotify:track:22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/tracks/22vgEDb5hykfaTwLuskFGD,https://api.spotify.com/v1/audio-analysis/22vgEDb5hykfaTwLuskFGD,181027.0,4.0
Seven Nation Army,The White Stripes,Elephant,https://i.scdn.co/image/ab67616d0000b273a69f71a8794e2d867a52f98f,3dPQuX8Gs42Y7b454ybpMR,0.743,0.446,4.0,-7.807,0.0,0.0683,0.0039,0.118,0.337,0.278,123.596,audio_features,3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,232107.0,4.0
Hotel California - 2013 Remaster,Eagles,Hotel California (2013 Remaster),https://i.scdn.co/image/ab67616d0000b2734637341b9f507521afa9a778,40riOy7x9W7GXjyGp4pjAv,0.579,0.508,2.0,-9.484,1.0,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376.0,4.0
Con Calma,"Daddy Yankee, Snow",Con Calma,https://i.scdn.co/image/ab67616d0000b273896ffcd42561c44fea2bae7b,5w9c2J52mkdntKOmRLeM2m,0.737,0.86,8.0,-2.652,0.0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,audio_features,5w9c2J52mkdntKOmRLeM2m,spotify:track:5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/tracks/5w9c2J52mkdntKOmRLeM2m,https://api.spotify.com/v1/audio-analysis/5w9c2J52mkdntKOmRLeM2m,193227.0,4.0
Lush Life,Zara Larsson,So Good,https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3,1rIKgCH4H52lrvDcz50hS8,0.694,0.712,7.0,-3.923,0.0,0.046,0.132,0.0,0.211,0.799,98.023,audio_features,1rIKgCH4H52lrvDcz50hS8,spotify:track:1rIKgCH4H52lrvDcz50hS8,https://api.spotify.com/v1/tracks/1rIKgCH4H52lrvDcz50hS8,https://api.spotify.com/v1/audio-analysis/1rIKgCH4H52lrvDcz50hS8,201122.0,4.0
Beggin',Måneskin,Chosen,https://i.scdn.co/image/ab67616d0000b273fa0ab3a28b5c52d8a5f97045,3Wrjm47oTz2sjIgck11l5e,0.714,0.8,11.0,-4.808,0.0,0.0504,0.127,0.0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560.0,4.0
Hotline Bling,Drake,Views,https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c,0wwPcA6wtMf6HUMpIRdeP7,0.891,0.628,2.0,-7.863,1.0,0.0551,0.00258,0.00019,0.0504,0.552,134.966,audio_features,0wwPcA6wtMf6HUMpIRdeP7,spotify:track:0wwPcA6wtMf6HUMpIRdeP7,https://api.spotify.com/v1/tracks/0wwPcA6wtMf6HUMpIRdeP7,https://api.spotify.com/v1/audio-analysis/0wwPcA6wtMf6HUMpIRdeP7,267067.0,4.0
Last Christmas,Wham!,LAST CHRISTMAS,https://i.scdn.co/image/ab67616d0000b273f2d2adaa21ad616df6241e7d,2FRnf9qhLbvw8fu4IBXx78,0.735,0.478,2.0,-12.472,1.0,0.0293,0.189,2.48e-06,0.355,0.947,107.682,audio_features,2FRnf9qhLbvw8fu4IBXx78,spotify:track:2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/tracks/2FRnf9qhLbvw8fu4IBXx78,https://api.spotify.com/v1/audio-analysis/2FRnf9qhLbvw8fu4IBXx78,262960.0,4.0
Callaita,"Bad Bunny, Tainy",Callaita,https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72,2TH65lNHgvLxCKXM3apjxI,0.61,0.624,2.0,-4.773,1.0,0.309,0.6,2.12e-06,0.243,0.244,176.169,audio_features,2TH65lNHgvLxCKXM3apjxI,spotify:track:2TH65lNHgvLxCKXM3apjxI,https://api.spotify.com/v1/tracks/2TH65lNHgvLxCKXM3apjxI,https://api.spotify.com/v1/audio-analysis/2TH65lNHgvLxCKXM3apjxI,250534.0,4.0
Happier,Ed Sheeran,÷ (Deluxe),https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,2RttW7RAu5nOAfq6YFvApB,0.522,0.385,0.0,-7.355,1.0,0.0288,0.536,0.0,0.135,0.236,89.792,audio_features,2RttW7RAu5nOAfq6YFvApB,spotify:track:2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,207520.0,4.0
September,"Earth, Wind & Fire","The Best Of Earth, Wind & Fire Vol. 1",https://i.scdn.co/image/ab67616d0000b2734dd033f4cf3a0a58059cde69,2grjqo0Frpf2okIBiifQKs,0.697,0.832,9.0,-7.264,1.0,0.0298,0.168,0.00131,0.269,0.979,125.926,audio_features,2grjqo0Frpf2okIBiifQKs,spotify:track:2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/tracks/2grjqo0Frpf2okIBiifQKs,https://api.spotify.com/v1/audio-analysis/2grjqo0Frpf2okIBiifQKs,215093.0,4.0
Castle on the Hill,Ed Sheeran,÷ (Deluxe),https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,6PCUP3dWmTjcTtXY02oFdT,0.461,0.834,2.0,-4.868,1.0,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,audio_features,6PCUP3dWmTjcTtXY02oFdT,spotify:track:6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/tracks/6PCUP3dWmTjcTtXY02oFdT,https://api.spotify.com/v1/audio-analysis/6PCUP3dWmTjcTtXY02oFdT,261154.0,4.0
Sign of the Times,Harry Styles,Harry Styles,https://i.scdn.co/image/ab67616d0000b2736c619c39c853f8b1d67b7859,5Ohxk2dO5COHF1krpoPigN,0.516,0.595,5.0,-4.63,1.0,0.0313,0.0275,0.0,0.109,0.222,119.972,audio_features,5Ohxk2dO5COHF1krpoPigN,spotify:track:5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/tracks/5Ohxk2dO5COHF1krpoPigN,https://api.spotify.com/v1/audio-analysis/5Ohxk2dO5COHF1krpoPigN,340707.0,4.0
Summer,Calvin Harris,Motion,https://i.scdn.co/image/ab67616d0000b2738fba5806a323efd272677c4d,6YUTL4dYpB9xZO5qExPf05,0.596,0.856,4.0,-3.556,0.0,0.0346,0.0211,0.0178,0.141,0.743,127.949,audio_features,6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,222533.0,4.0
Everybody Dies In Their Nightmares,XXXTENTACION,17,https://i.scdn.co/image/ab67616d0000b273203c89bd4391468eea4cc3f5,3GVkPk8mqxz0itaAriG1L7,0.734,0.57,7.0,-7.066,0.0,0.133,0.847,2.14e-05,0.112,0.689,129.953,audio_features,3GVkPk8mqxz0itaAriG1L7,spotify:track:3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/tracks/3GVkPk8mqxz0itaAriG1L7,https://api.spotify.com/v1/audio-analysis/3GVkPk8mqxz0itaAriG1L7,95467.0,4.0
Look At Me!,XXXTENTACION,Look At Me!,https://i.scdn.co/image/ab67616d0000b27371af28545729f60b3eca66f7,7floNISpH8VF4z4459Qo18,0.763,0.726,1.0,-6.405,1.0,0.282,0.259,0.0,0.0976,0.349,139.059,audio_features,7floNISpH8VF4z4459Qo18,spotify:track:7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/tracks/7floNISpH8VF4z4459Qo18,https://api.spotify.com/v1/audio-analysis/7floNISpH8VF4z4459Qo18,126346.0,4.0
Scars To Your Beautiful,Alessia Cara,Know-It-All (Deluxe),https://i.scdn.co/image/ab67616d0000b273d7ef1ffbd2a5821152f35ce1,0prNGof3XqfTvNDxHonvdK,0.573,0.739,0.0,-5.74,1.0,0.129,0.0285,0.0,0.111,0.451,97.085,audio_features,0prNGof3XqfTvNDxHonvdK,spotify:track:0prNGof3XqfTvNDxHonvdK,https://api.spotify.com/v1/tracks/0prNGof3XqfTvNDxHonvdK,https://api.spotify.com/v1/audio-analysis/0prNGof3XqfTvNDxHonvdK,230227.0,4.0
MIA (feat. Drake),"Bad Bunny, Drake",MIA (feat. Drake),https://i.scdn.co/image/ab67616d0000b2735a0e097d730df5d05e0d7dea,116H0KvKr2Zl4RPuVBruDO,0.817,0.539,6.0,-6.349,0.0,0.0621,0.0141,0.000496,0.099,0.158,97.062,audio_features,116H0KvKr2Zl4RPuVBruDO,spotify:track:116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/tracks/116H0KvKr2Zl4RPuVBruDO,https://api.spotify.com/v1/audio-analysis/116H0KvKr2Zl4RPuVBruDO,210368.0,4.0
"Me, Myself & I","G-Eazy, Bebe Rexha",When It's Dark Out,https://i.scdn.co/image/ab67616d0000b27398acfa8c055deedc25e6081d,40YcuQysJ0KlGQTeGUosTC,0.756,0.674,0.0,-6.518,0.0,0.0959,0.0184,0.0,0.158,0.389,111.995,audio_features,40YcuQysJ0KlGQTeGUosTC,spotify:track:40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/tracks/40YcuQysJ0KlGQTeGUosTC,https://api.spotify.com/v1/audio-analysis/40YcuQysJ0KlGQTeGUosTC,251467.0,4.0
PILLOWTALK,ZAYN,Mind Of Mine (Deluxe Edition),https://i.scdn.co/image/ab67616d0000b273a15e26d05b7ce776b566579d,0PDUDa38GO8lMxLCRc4lL1,0.584,0.7,11.0,-4.275,1.0,0.0456,0.117,0.0,0.0939,0.438,124.944,audio_features,0PDUDa38GO8lMxLCRc4lL1,spotify:track:0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/tracks/0PDUDa38GO8lMxLCRc4lL1,https://api.spotify.com/v1/audio-analysis/0PDUDa38GO8lMxLCRc4lL1,202747.0,4.0
All Girls Are The Same,Juice WRLD,Goodbye & Good Riddance,https://i.scdn.co/image/ab67616d0000b273f7db43292a6a99b21b51d5b4,4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0.0,-7.226,1.0,0.307,0.0769,0.000335,0.0856,0.203,161.989,audio_features,4VXIryQMWpIdGgYR4TrjT1,spotify:track:4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820.0,4.0
Back In Black,AC/DC,Back In Black,https://i.scdn.co/image/ab67616d0000b2730b51f8d91f3a21e8426361ae,08mG3Y1vljYA6bvDt4Wqkj,0.31,0.7,9.0,-5.678,1.0,0.047,0.011,0.00965,0.0828,0.763,188.386,audio_features,08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,https://api.spotify.com/v1/audio-analysis/08mG3Y1vljYA6bvDt4Wqkj,255493.0,4.0
Ride It,Regard,Ride It,https://i.scdn.co/image/ab67616d0000b2735c27813ae019011fcb370c78,2tnVG71enUj33Ic2nFN6kZ,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,audio_features,2tnVG71enUj33Ic2nFN6kZ,spotify:track:2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/tracks/2tnVG71enUj33Ic2nFN6kZ,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ,157606.0,4.0
"Happy - From ""Despicable Me 2""",Pharrell Williams,"Happy (From ""Despicable Me 2"")",https://i.scdn.co/image/ab67616d0000b273e8107e6d9214baa81bb79bba,3RkvscbM4aNbELiQf7PJwn,0.662,0.757,5.0,-6.818,0.0,0.144,0.291,0.0,0.0885,0.962,159.945,audio_features,3RkvscbM4aNbELiQf7PJwn,spotify:track:3RkvscbM4aNbELiQf7PJwn,https://api.spotify.com/v1/tracks/3RkvscbM4aNbELiQf7PJwn,https://api.spotify.com/v1/audio-analysis/3RkvscbM4aNbELiQf7PJwn,233293.0,4.0
"Hey, Soul Sister",Train,"Save Me, San Francisco (Golden Gate Edition)",https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca,4HlFJV71xXKIGcU3kRyttv,0.673,0.886,1.0,-4.44,0.0,0.0431,0.185,0.0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,216773.0,4.0
Galway Girl,Ed Sheeran,÷ (Deluxe),https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,0afhq8XCExXpqazXczTSve,0.624,0.876,9.0,-3.374,1.0,0.1,0.0735,0.0,0.327,0.781,99.943,audio_features,0afhq8XCExXpqazXczTSve,spotify:track:0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/tracks/0afhq8XCExXpqazXczTSve,https://api.spotify.com/v1/audio-analysis/0afhq8XCExXpqazXczTSve,170827.0,4.0
WAP (feat. Megan Thee Stallion),"Cardi B, Megan Thee Stallion",WAP (feat. Megan Thee Stallion),https://i.scdn.co/image/ab67616d0000b273c450c89d3eb750d3535b0a0c,4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,1.0,-7.509,1.0,0.375,0.0194,0.0,0.0824,0.357,133.073,audio_features,4Oun2ylbjFKMPTiaSbbCih,spotify:track:4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541.0,4.0
Needed Me,Rihanna,ANTI,https://i.scdn.co/image/ab67616d0000b27333c6b920eabcf4c00d7a1093,1Tt4sE4pXi57mTD1GCzsqm,0.671,0.314,5.0,-8.091,0.0,0.244,0.11,0.0,0.0825,0.296,110.898,audio_features,1Tt4sE4pXi57mTD1GCzsqm,spotify:track:1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/tracks/1Tt4sE4pXi57mTD1GCzsqm,https://api.spotify.com/v1/audio-analysis/1Tt4sE4pXi57mTD1GCzsqm,191600.0,4.0
